0.0;5.0;accuracy;macro avg;weighted avg
0,998280755507105;0,9342088112617309;0,963613122196877;0,966244783384418;0,9658433938034567
0,9279009039169736;0,9984415132123112;0,963613122196877;0,9631712085646424;0,963613122196877
0,9618050414569145;0,9652577575576478;0,963613122196877;0,9635313995072812;0,9635530296339329
224025,0;229710,0;0,963613122196877;453735,0;453735,0
