0.0;5.0;accuracy;macro avg;weighted avg
0,9979413254078305;0,9453294504896178;0,9698304076167807;0,9716353879487242;0,9713168074417371
0,9408620381938247;0,9981055244648651;0,9698304076167807;0,9694837813293449;0,9698304076167807
0,9685614612065104;0,9710008918565658;0,9698304076167807;0,9697811765315381;0,9697959480076442
224120,0;229615,0;0,9698304076167807;453735,0;453735,0
